unit_hmy,Property_Code,Unit_Code,StartDate,EndDate,sStatus,VacantDate,ReadyDate,Floor_Code,hbldg,Bldg_Code,Address_1,Address_2,Address_3,Address_4,City,Zip_Code,Country,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Bedrooms,Baths,Attributes_2,Attributes_5,Attributes_6,Attributes_8,Attributes_9,Attributes_10,dtLastModified,sFirstName,sLastName,scode
850,44400001,"D-0507  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
851,44400001,"D-0508  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
852,44400001,"D-0601  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"","Edge",64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
853,44400001,"D-0602  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
854,44400001,"D-0603  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
855,44400001,"D-0604  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
856,44400001,"D-0605  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
857,44400001,"D-0606  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
858,44400001,"D-0607  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
859,44400001,"D-0608  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",34,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
860,44400001,"D-0701  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
861,44400001,"D-0702  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
862,44400001,"D-0703  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
863,44400001,"D-0704  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
864,44400001,"D-0705  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
865,44400001,"D-0706  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
866,44400001,"D-0707  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
867,44400001,"D-0708  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",35,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
868,44400001,"D-0801  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"","Edge",64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
869,44400001,"D-0802  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
870,44400001,"D-0803  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
871,44400001,"D-0804  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
872,44400001,"D-0805  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
873,44400001,"D-0806  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
874,44400001,"D-0807  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
875,44400001,"D-0808  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",36,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
876,44400001,"D-0901  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
877,44400001,"D-0902  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
878,44400001,"D-0903  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
879,44400001,"D-0904  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
880,44400001,"D-0905  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
881,44400001,"D-0906  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
882,44400001,"D-0907  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
883,44400001,"D-0908  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",37,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
884,44400001,"D-1001  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
885,44400001,"D-1002  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
886,44400001,"D-1003  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
887,44400001,"D-1004  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
888,44400001,"D-1005  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
889,44400001,"D-1006  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
890,44400001,"D-1007  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
891,44400001,"D-1008  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",38,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
892,44400001,"D-1101  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
893,44400001,"D-1102  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
894,44400001,"D-1103  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
895,44400001,"D-1104  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
896,44400001,"D-1105  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
897,44400001,"D-1106  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
898,44400001,"D-1107  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
899,44400001,"D-1108  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",39,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
900,44400001,"D-1201  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
901,44400001,"D-1202  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
902,44400001,"D-1203  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
903,44400001,"D-1204  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
904,44400001,"D-1205  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
905,44400001,"D-1206  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
906,44400001,"D-1207  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
907,44400001,"D-1208  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",40,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
908,44400001,"D-1301  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
909,44400001,"D-1302  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
910,44400001,"D-1303  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
911,44400001,"D-1304  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
912,44400001,"D-1305  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
913,44400001,"D-1306  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
914,44400001,"D-1307  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
915,44400001,"D-1308  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",41,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
916,44400001,"D-1401  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
917,44400001,"D-1402  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
918,44400001,"D-1403  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
919,44400001,"D-1404  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
920,44400001,"D-1405  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
921,44400001,"D-1406  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
922,44400001,"D-1407  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
923,44400001,"D-1408  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",42,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
924,44400001,"D-1501  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,549,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
925,44400001,"D-1502  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
926,44400001,"D-1503  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
927,44400001,"D-1504  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
928,44400001,"D-1505  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
929,44400001,"D-1506  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
930,44400001,"D-1507  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
931,44400001,"D-1508  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",43,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2477,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
932,44400001,"D-1601  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
933,44400001,"D-1602  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
934,44400001,"D-1603  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
935,44400001,"D-1604  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
936,44400001,"D-1605  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
937,44400001,"D-1606  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
